"system:index","RTENAME","RTENO","area","year",".geo"
95,"LEADORE",33014,1.7258266920343135,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,"LOGDELL",69013,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,"MACDOEL",14168,8.436064514399508,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,"MAMMOTH",92030,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,"MCCHORD",89910,14.53446556361826,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,"MENDOTA",89042,13.096698000321693,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,"MERRILL",69228,14.806791272411134,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
102,"MIKKALO",69204,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,"MIVODEN",33002,1.8000616200980395,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,"MOLALLA",69901,12.94100504750308,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,"MT HOOD",69043,13.431182930055158,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,"PAISLEY",69029,4.649719937071079,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,"PAUNINA",69245,1.2333782159160538,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,"POMEROY",89065,2.181504786182598,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,"PRESTON",33228,6.941196925949757,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,"RAINIER",89079,14.738664908302695,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,"RAYMOND",89059,17.15397069312195,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,"REARDAN",89016,12.885967650888494,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
113,"RIMROCK",89019,0.918229059375,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
114,"SANTIAM",69903,15.06100841767769,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
115,"SILVIES",69248,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
116,"SISTERS",69238,0.21146018818933823,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
117,"SNOWDEN",89025,14.239635298069851,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
118,"ST MARY",53003,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
119,"SULPHUR",89164,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
120,"SUNBEAM",33213,1.9803040322150736,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
121,"TAHOLAH",89009,14.817198115579052,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
122,"WICKIUP",69014,1.697846098422182,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
123,"WOODMAN",53025,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
124,"ZUMWALT",69905,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
125,"BAY VIEW",89066,16.849132964185053,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
126,"BREWSTER",89006,4.471405248943013,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
127,"BUCHANAN",69023,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
128,"BURGDORF",33208,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
129,"CABARTON",33111,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
130,"CHESTNUT",53039,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
131,"CHEWELAH",89008,12.243184953737751,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
132,"COQUILLE",69217,15.621035285079676,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
133,"DONNELLY",69247,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
134,"ELK LAKE",69052,1.6250001544270831,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
135,"ELLISTON",53027,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
136,"GARFIELD",69041,16.630420072365194,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
137,"HARTLINE",89056,1.9740496398590688,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
138,"HIGHWOOD",53018,6.408302353416054,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
139,"KAMILCHE",89010,17.99674832594977,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
140,"KEYSTONE",89057,0.5150501013939951,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
141,"LAKEVIEW",69253,16.75598793457415,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
142,"MONTAGUE",69044,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
143,"MONUMENT",69240,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
144,"MUD LAKE",33221,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
145,"MUKILTEO",89072,15.339892223728564,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
146,"NEWHALEM",89004,13.445860708195472,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
147,"NEZPERCE",33005,6.924645001945467,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
148,"NINEMILE",53064,0.04262060546875,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
149,"PACKWOOD",89043,6.72682871704963,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
150,"POTHOLES",89063,1.4494703845281864,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
151,"PRESCOTT",89046,0.3166542863664215,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
152,"PROSPECT",69251,24.922370539047165,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
153,"RED ROCK",53047,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
154,"SKALKAHO",53076,4.6698771102634815,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
155,"SQUIRREL",33016,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
156,"ST REGIS",53013,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
157,"TONASKET",89030,8.102090270266547,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
158,"TRIANGLE",33023,0.500358318014706,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
159,"TUALATIN",69002,15.398168434712012,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
160,"UMATILLA",69105,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
161,"WALDPORT",69209,11.308164112362132,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
162,"WINBERRY",69019,16.241853111841294,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
163,"WINTHROP",89029,1.5185748394914216,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
164,"BALD MTN.",69220,2.2781767189338233,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
165,"BALD MTN.",55101,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
166,"BARNHOUSE",69213,1.4552220058670342,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
167,"BICKLETON",89026,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
168,"CAPE HORN",33012,0.5370354320312499,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
169,"CARNATION",89111,15.577364185784308,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
170,"CHINCHALO",69252,1.5951898109068623,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
171,"COOL CAMP",69010,4.095577612117036,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
172,"DECEPTION",89905,15.31229681485908,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
173,"DEER PARK",89077,12.146647566436895,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
174,"DESCHUTES",69011,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
175,"EIGHTMILE",69045,0.20640266401654409,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
176,"FISH LAKE",69062,5.535162083609064,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
177,"FISH LAKE",69244,5.814556045496325,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
178,"GREENOUGH",53905,0.03953827518382354,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
179,"HASH ROCK",69112,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
180,"IRON GATE",14900,7.232720255208328,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
181,"JARBRIDGE",55037,0.3052742895680147,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
182,"KALISPELL",53002,3.1292966187346805,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
183,"LIBBY DAM",53001,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
184,"LOLO PASS",33006,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
185,"LONE ROCK",69004,0.06567107843137254,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
186,"MAGIC MTN",33025,8.533350768121926,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
187,"MONTESAND",89133,18.580808135768994,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
188,"MT. ADAMS",89080,2.6941542969515937,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
189,"NEWBRIDGE",69215,1.3908823235294117,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
190,"NIGHTHAWK",89050,13.987813218183204,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
191,"NORTHPORT",89071,10.467552850275736,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
192,"PENDLETON",69046,2.028059226102941,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
193,"POCATELLO",33027,5.150193770726101,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
194,"SCAPPOOSE",69904,14.361291394025743,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
195,"SHEAVILLE",69249,0.717594556418505,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
196,"SHELLROCK",69003,2.853103897089461,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
197,"SNOWVILLE",85302,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
198,"SUMMIT PR",69136,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
199,"WAGONTIRE",69022,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
200,"WAITSBURG",89183,10.075400720435043,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
201,"BATTLE MTN",69063,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
202,"BEAVERHEAD",53046,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
203,"BLACK MTN.",69234,1.8853494897671572,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
204,"BLUE RIVER",69210,7.589661141161149,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
205,"BRIDGEPORT",69015,2.2529518724877446,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
206,"CATLOW RIM",69231,0.24569127382046568,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
207,"CEDAR HILL",33225,7.869344764935658,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
208,"CLEARWATER",69051,1.9444495168045348,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
209,"CLOVERLAND",89084,2.0602422766084563,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
210,"COLTER BAY",92008,2.8398867416973044,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
211,"DAYS CREEK",69026,14.732895784037993,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
212,"DESOLATION",69241,0.7862528130514709,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
213,"DONNYBROOK",69239,0.9213627575827208,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
214,"DOUGAL RES",33223,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
215,"ELLENSBURG",89044,1.7373990722273285,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
216,"FISH CREEK",53075,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
217,"FLOOK LAKE",69254,3.614418056495097,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
218,"GREEN MTN.",69221,0.47206141332720586,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
219,"HARRINGTON",89015,0.27584311259191174,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
220,"HAZEL CAMP",69057,19.440811183149503,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
221,"HOT SPRING",33224,0.30759653457414216,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
222,"LOGAN PASS",53900,1.9817946097886032,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
223,"LOST RIVER",33902,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
224,"MOSES LAKE",89014,2.4613883684436284,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
225,"MT RAINIER",89061,1.26305487176777,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
226,"OMAK CREEK",89069,0.8698577170649512,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
227,"PABLO RES.",53074,13.394971525781257,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
228,"RILEY PEAK",69902,3.665349727726716,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
229,"SECRET VAL",69058,11.16708984865196,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
230,"SOUTH ELMA",89041,21.256250581801496,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
231,"TWIN LAKES",89031,0.8787860526041668,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
232,"VASHON IS.",89907,14.499304743933818,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
233,"WARM BEACH",89003,16.33118227760415,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
234,"WEDDERBURN",69025,16.128524687898285,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
235,"WISE RIVER",53087,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
236,"ALVORD LAKE",69031,0.0840569251685049,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
237,"BLACKFT RES",33128,4.642989528216912,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
238,"BUNKER HILL",89017,13.959416055606605,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
239,"CASCADE RIV",89902,5.11991196199448,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
240,"CEDAR FALLS",89054,11.633184567907476,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
241,"CENTERVILLE",33018,0.02671099557291667,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
242,"CIRCULAR BU",33904,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
243,"CRANE CREEK",33211,1.604847317325368,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
244,"DANIELS RES",33227,2.124414770327819,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
245,"DAVIS CREEK",14165,5.141504780284925,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
246,"DELL SPRING",69020,3.939088516099878,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
247,"EAGLE CREEK",69235,1.1000933382506128,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
248,"ECKLER MTN.",89147,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
249,"EMIGRANT LK",69059,12.811655376700372,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
250,"GRANGEVILLE",33007,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
251,"GREAT FALLS",53017,3.3099465219975497,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
252,"HARNEY LAKE",69222,0.3805317382506128,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
253,"HUMBOLDT NF",55902,0.09301276953125,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
254,"INSIDE ROAD",53800,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
255,"JOHNSON CAN",85102,0.6336807251991422,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
256,"KYLE CANYON",33903,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
257,"LAKE CHELAN",89113,5.507873850045956,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
258,"LAPHAM RES.",69139,6.899548603768384,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
259,"LEAVENWORTH",89036,5.628847641222423,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
260,"MALHEUR NWR",69155,0.6069386844669117,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
261,"MCMINNVILLE",69233,22.835008576822887,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
262,"MODOC POINT",69028,11.802255412607236,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
263,"NEZPERCE NF",33109,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
264,"NO CASCADES",89903,0.2418388751531863,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
265,"QUARTZ MTN.",69224,0.04526971875,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
266,"SAMS VALLEY",69127,14.372526653768382,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
267,"SANDY RIVER",69900,14.147201843857223,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
268,"SHELDON NWR",55903,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
269,"SILVER CITY",33217,1.5847368493412992,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
270,"SPRING LAKE",89047,0.3607110121476717,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
271,"SPRINGFIELD",33021,8.371646121583943,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
272,"SULLIVAN LK",89052,1.6063977656096815,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
273,"THREE FORKS",69256,0.03916302513786764,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
274,"TROUT CREEK",69255,0.7390858683057597,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
275,"TWIN BUTTES",33901,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
276,"WALLA WALLA",89083,0.17986105410539216,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
277,"WARNER MTN.",69219,2.478766109206495,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
278,"WHITE CHUCK",89048,3.7403759741421574,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
279,"YELLOW PINE",33212,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
280,"ARID LAND ER",89901,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
281,"BADGER CREEK",69203,11.540542232123158,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
282,"BLACKS CREEK",33017,1.5338989219975483,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
283,"BLEWETT PASS",89055,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
284,"BLIZZARD GAP",69061,1.998390637285539,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
285,"BOWDEN HILLS",69232,0.18606799191176468,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
286,"BUCKSKIN MTN",92072,1.3380385206801473,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
287,"CLOVER CREEK",69053,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
288,"COLUMBIA NWR",89145,0.03326238943014706,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
289,"CRAMER CREEK",53903,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
290,"CRESCENT CTY",14004,5.851359722717528,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
291,"CROOKED RIV.",69246,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
292,"CROWDER FLAT",14407,4.840483777144607,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
293,"E. BEAR LAKE",85904,0.0465265,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
294,"E. MT. ADAMS",89909,3.5644592544424025,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
295,"ELEVATION MT",53906,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
296,"FANDANGO CAN",69021,1.8377140187040444,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
297,"FEATHERVILLE",33218,5.663847928155637,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
298,"HANFORD SITE",89900,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
299,"HELLS CANYON",69208,0.9659137164522058,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
300,"HOWARD MDWS.",69206,5.386414911458333,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
301,"HURRICANE RG",89053,2.0907771384957106,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
302,"IRON SPRINGS",33214,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
303,"KLICKITAT MT",69236,17.893069700137858,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
304,"L PEND O NWR",89908,1.9908341475337012,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
305,"L. WENATCHEE",89074,5.990104122947304,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
306,"LOGAN CANYON",85906,0.3517431947150736,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
307,"MALHEUR RES.",69242,1.4973192032781866,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
308,"MARBLE CREEK",33202,2.269157084083945,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
309,"MOSES COULEE",89075,0.5886069131740196,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
310,"MOUNT VERNON",69048,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
311,"MT ST HELENS",89060,4.117667360891545,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
312,"MYRTLE GROVE",69225,7.988627852098652,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
313,"N FORK CDA R",33906,1.7530586188419115,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
314,"NICOLAI MTN.",69142,16.541635166007968,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
315,"PAINTED ROCK",53086,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
316,"PASADENA VAL",33124,4.003385566299019,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
317,"PICTURE FLAT",69229,15.350118622656243,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
318,"PORT ANGELES",89002,17.474919266329653,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
319,"RANCHOGRANDE",55006,1.7879389498008584,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
320,"ROCHAT DIVDE",33907,4.085933221583945,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
321,"SALMON RIVER",33207,0.23195358184742643,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
322,"SAWTOOTH CTY",33119,7.136974735171566,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
323,"SILVER CREEK",69054,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
324,"SUIATTLE RIV",89067,9.333539715655627,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
325,"THOMPSON RIV",53063,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
326,"THREEMILE WA",53902,0.06203565727634803,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
327,"TRACTOR FLAT",33905,0,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
328,"TRASK SUMMIT",69201,7.7062749817555165,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
329,"TURNBULL NWR",89906,15.120138952052685,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
330,"VIRGIN CREEK",55907,0.032280181081495093,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
